pv_situacion_credito;CLASE;ENTE
2;1;1081212.0
2;1;2242789.0
2;1;558753.0
2;1;6092825.0
2;1;732049.0
2;1;600070.0
2;1;11264215.0
2;1;1469013.0
2;1;2647776.0
2;1;1830953.0
2;1;7138448.0
2;1;6916662.0
2;1;3544041.0
2;1;1017204.0
2;1;6114183.0
2;1;4545398.0
2;1;568521.0
2;1;727712.0
2;1;411239.0
2;1;670217.0
2;1;5323567.0
2;1;2778052.0
2;1;3793754.0
2;1;703203.0
2;1;227335.0
2;1;2638418.0
2;1;4687407.0
2;1;10966253.0
2;1;603211.0
2;1;7022932.0
2;1;2401877.0
2;1;3682330.0
2;1;2793758.0
2;1;169619.0
2;1;5194837.0
2;1;2132524.0
2;1;6270209.0
2;1;1436075.0
2;1;3403257.0
2;1;2346959.0
2;1;5357090.0
2;1;2167435.0
2;1;4505974.0
2;1;2475910.0
2;1;5887933.0
2;1;1942635.0
2;1;4329632.0
2;1;2559377.0
2;1;2859502.0
2;1;608620.0
2;1;11244348.0
2;1;7383083.0
2;1;213581.0
2;1;889130.0
2;1;4623423.0
2;1;1445544.0
2;1;571821.0
2;1;1783623.0
2;1;2333166.0
2;1;153882.0
2;1;11564466.0
2;1;2701793.0
2;1;1327979.0
2;1;4876348.0
2;1;570570.0
2;1;5708370.0
2;1;4128503.0
2;1;1939491.0
2;1;10886657.0
2;1;535100.0
2;1;1785520.0
2;1;1575391.0
2;1;6015272.0
2;1;10740374.0
2;1;5932503.0
2;1;853982.0
2;1;2128289.0
2;1;670555.0
2;1;798427.0
2;1;11129154.0
2;1;1190535.0
2;1;5956197.0
2;1;887201.0
2;1;2449855.0
2;1;714238.0
2;1;6240122.0
2;1;5148368.0
2;1;387500.0
2;1;6424680.0
2;1;2911111.0
2;1;1369377.0
2;1;926332.0
2;1;8968526.0
2;1;11195948.0
2;1;2967503.0
2;1;2264821.0
2;1;2368900.0
2;1;909085.0
2;1;513485.0
2;1;507177.0
2;1;756562.0
2;1;7099882.0
2;1;973058.0
2;1;579660.0
2;1;2348349.0
2;1;1903834.0
2;1;686504.0
2;1;1841042.0
2;1;6066098.0
2;1;853013.0
2;1;178441.0
2;1;11062566.0
2;1;1578460.0
2;1;3064783.0
2;1;2107041.0
2;1;3664507.0
2;1;2601782.0
2;2;3939330.0
2;1;361183.0
2;1;1951006.0
2;1;1237540.0
2;1;5634403.0
2;1;154288.0
2;1;11515215.0
2;1;7203387.0
2;1;11086909.0
2;1;3160643.0
2;1;3814180.0
2;1;4009431.0
2;1;2172683.0
2;1;5868390.0
2;1;5571079.0
2;1;379907.0
2;1;5996495.0
2;1;2270678.0
2;1;1154206.0
2;1;5864534.0
2;1;1610124.0
2;1;2721178.0
2;1;4992002.0
2;1;6065497.0
2;1;338910.0
2;1;808514.0
2;1;7061615.0
2;1;11357656.0
2;1;4118004.0
2;1;1362612.0
2;1;10488809.0
2;1;4851061.0
2;1;3694379.0
2;1;10728824.0
2;1;2601381.0
2;1;1842505.0
2;1;2247851.0
2;1;273269.0
2;1;840965.0
2;1;1986467.0
2;1;6681264.0
2;1;2274388.0
2;1;5017757.0
2;1;3461061.0
2;1;3418322.0
2;1;1591702.0
2;1;2704260.0
2;1;11238327.0
2;1;2666499.0
2;1;575303.0
2;2;8982089.0
2;1;529357.0
2;1;3376416.0
2;1;1991049.0
2;1;6430268.0
2;1;1365199.0
2;1;2389138.0
2;1;10910055.0
2;1;1159298.0
2;1;2995614.0
2;1;682540.0
2;1;2719240.0
2;1;1341353.0
2;1;90708.0
2;1;1779931.0
2;1;1709948.0
2;1;8148501.0
2;1;2825286.0
2;1;3059561.0
2;1;897525.0
2;1;2043184.0
2;1;1597370.0
2;2;11456903.0
2;1;3650026.0
2;1;3331907.0
2;1;1315454.0
2;1;2379042.0
2;1;2144567.0
2;1;4557282.0
2;1;4204224.0
2;1;718347.0
2;1;1417392.0
2;1;4840081.0
2;1;10847822.0
2;1;4555839.0
2;1;2105778.0
2;1;1960374.0
2;1;6967731.0
2;1;3736878.0
2;1;3386370.0
2;1;2733368.0
2;1;1065563.0
2;1;678388.0
2;1;150997.0
2;1;688209.0
2;1;6004647.0
2;1;519217.0
2;1;1478010.0
2;1;688897.0
2;1;349963.0
2;1;8299542.0
2;1;790288.0
2;1;3109085.0
2;1;2427524.0
2;1;11197710.0
2;1;6473328.0
2;1;3092330.0
2;1;282542.0
2;1;631076.0
2;1;567906.0
2;1;10811834.0
2;1;364940.0
2;1;753756.0
2;1;3587529.0
2;1;636480.0
2;1;3938926.0
2;1;1881058.0
2;1;846805.0
2;1;654851.0
2;1;760017.0
2;1;2566102.0
2;1;11007751.0
2;1;6735599.0
2;1;777131.0
2;1;11232741.0
2;1;705552.0
2;1;3141149.0
2;1;2509957.0
2;1;1477973.0
2;1;2614634.0
2;1;615014.0
2;1;4754061.0
2;1;5417377.0
2;1;1389558.0
2;1;11046012.0
2;2;11008017.0
2;1;5075109.0
2;1;259140.0
2;1;4374005.0
2;1;1106932.0
2;1;4346186.0
2;1;2562334.0
2;1;7310645.0
2;1;373954.0
2;1;6459295.0
2;1;5093310.0
2;1;3792204.0
2;1;4004304.0
2;1;2061559.0
2;1;5833855.0
2;1;3273256.0
2;1;10330797.0
2;1;7898815.0
2;1;1085117.0
2;1;7330656.0
2;1;1665425.0
2;1;1701621.0
2;1;6630809.0
2;1;1913936.0
2;1;1280985.0
2;1;395837.0
2;1;1584124.0
2;1;3616295.0
2;1;6999887.0
2;1;853455.0
2;1;199723.0
2;1;2544435.0
2;1;1357898.0
2;1;635791.0
2;1;4915524.0
2;1;8788573.0
2;1;11044814.0
2;1;4281070.0
2;1;1852438.0
2;1;11370582.0
2;1;6915984.0
2;1;665028.0
2;1;870664.0
2;1;246394.0
2;1;3591210.0
2;1;6667008.0
2;1;607133.0
2;1;6726172.0
2;1;3168653.0
2;1;3210064.0
2;1;3756946.0
2;1;4228453.0
2;1;10732871.0
2;2;6290806.0
2;1;476272.0
2;1;4867214.0
2;1;701022.0
2;1;883926.0
2;1;1151119.0
2;1;6790708.0
2;1;3477926.0
2;1;11574432.0
2;1;252080.0
2;1;1967623.0
2;1;884654.0
2;1;11096110.0
2;1;5260292.0
2;1;7498038.0
2;1;2992482.0
2;1;10902965.0
2;1;6278065.0
2;1;6712322.0
2;1;7048132.0
2;1;715580.0
2;1;673011.0
2;1;4048563.0
2;1;2462179.0
2;1;3289960.0
2;1;2205110.0
2;1;5945947.0
2;1;2196646.0
2;1;6427597.0
2;1;10532567.0
2;1;11457442.0
2;1;5967745.0
2;1;2277272.0
2;1;1249284.0
2;1;5760037.0
2;1;2723397.0
2;1;2966984.0
2;1;378438.0
2;1;10689684.0
2;1;618521.0
2;1;1345947.0
2;1;761681.0
2;1;417618.0
2;1;3916873.0
2;1;5626039.0
2;1;859130.0
2;1;5178550.0
2;1;3074039.0
2;1;4369825.0
2;1;527966.0
2;1;656641.0
2;1;2527037.0
2;1;7128652.0
2;1;11383733.0
2;1;8815596.0
2;1;6883950.0
2;1;1572600.0
2;1;4108437.0
2;1;595897.0
2;1;2441463.0
2;1;3558925.0
2;1;4214378.0
2;1;2681112.0
2;1;10596777.0
2;1;395688.0
2;1;5541708.0
2;1;715841.0
2;1;1112609.0
2;1;761925.0
2;1;894662.0
2;1;1020706.0
2;1;2852776.0
2;1;10973682.0
2;1;3887213.0
2;1;1889036.0
2;1;4377165.0
2;1;5642216.0
2;1;6821150.0
2;1;2175274.0
2;1;360632.0
2;1;2003864.0
2;1;1805100.0
2;1;688431.0
2;1;1277083.0
2;1;11134716.0
2;1;2369890.0
2;1;7254458.0
2;1;6492928.0
2;1;10421859.0
2;1;2689578.0
2;1;7458470.0
2;1;5979414.0
2;1;1889745.0
2;1;5902812.0
2;1;570570.0
2;1;2341151.0
2;2;2939778.0
2;1;753081.0
2;1;3656680.0
2;1;11039655.0
2;1;2931231.0
2;1;4418132.0
2;1;3470856.0
2;1;1627671.0
2;1;6715638.0
2;1;732901.0
2;1;3130412.0
2;1;905426.0
2;1;1092504.0
2;1;572704.0
2;1;858230.0
2;1;11283165.0
2;1;7185896.0
2;1;1973204.0
2;1;604968.0
2;1;1376157.0
2;1;6265475.0
2;1;7866595.0
2;1;2203379.0
2;1;607717.0
2;1;1650087.0
2;1;506447.0
2;1;1232754.0
2;1;515419.0
2;1;7045543.0
2;1;4504074.0
2;1;1856225.0
2;1;3339070.0
2;1;6539091.0
2;1;1467210.0
2;1;605347.0
2;1;794812.0
2;1;780616.0
2;1;974706.0
2;1;4186159.0
2;1;6269761.0
2;1;4981432.0
2;1;603027.0
2;1;6459302.0
2;1;1048793.0
2;1;4153054.0
2;1;2650109.0
2;1;2393950.0
2;1;208784.0
2;1;5023506.0
2;1;797220.0
2;1;1158802.0
2;1;2703765.0
2;1;3946430.0
2;1;2449814.0
2;1;4048272.0
2;1;529843.0
2;1;1502188.0
2;1;1150576.0
2;1;4842069.0
2;1;5996294.0
2;1;1883970.0
2;1;137916.0
2;1;251653.0
2;1;2962039.0
2;1;2624812.0
2;1;4412620.0
2;1;5551992.0
2;1;831658.0
2;1;165281.0
2;1;7527042.0
2;1;894790.0
2;1;6717210.0
2;1;6386614.0
2;1;3630286.0
2;1;630971.0
2;1;2259448.0
2;1;8148068.0
2;1;749767.0
2;1;889825.0
2;1;11168432.0
2;2;1378633.0
2;1;3220332.0
2;1;7022932.0
2;1;7460678.0
2;1;1104480.0
2;1;4973046.0
2;1;6248071.0
2;1;773974.0
2;1;4154661.0
2;1;821061.0
2;1;4997888.0
2;1;5689811.0
2;1;4282927.0
2;1;5736939.0
2;1;11244084.0
2;1;4103232.0
2;1;4726900.0
2;1;733636.0
2;1;3248931.0
2;1;2797623.0
2;1;5715935.0
2;1;2028740.0
2;1;10871202.0
2;1;10506093.0
2;1;8847550.0
2;1;3382568.0
2;1;1288577.0
2;1;3348417.0
2;1;2307356.0
2;1;880933.0
2;1;4146099.0
2;1;481047.0
2;1;1663216.0
2;1;3916939.0
2;1;898915.0
2;1;2754225.0
2;1;10542026.0
2;1;793005.0
2;1;11022507.0
2;1;832195.0
2;1;4371649.0
2;1;4512635.0
2;1;2621829.0
2;1;2622194.0
2;1;6405543.0
2;1;4896504.0
2;1;6570251.0
2;1;1460042.0
2;1;1865906.0
2;1;2138853.0
2;1;4783209.0
2;1;5665647.0
2;1;5122006.0
2;1;282447.0
2;1;2079119.0
2;1;7211858.0
2;1;2998914.0
2;1;5068606.0
2;1;6775201.0
2;1;2326235.0
2;1;6725329.0
2;1;1595244.0
2;1;764084.0
2;1;3520697.0
2;1;4241029.0
2;1;3474969.0
2;1;3957922.0
2;1;2302398.0
2;1;5991315.0
2;1;1881631.0
2;1;6008660.0
2;1;11213292.0
2;1;6919797.0
2;1;839970.0
2;1;827844.0
2;1;4168472.0
2;1;931432.0
2;1;6867131.0
2;1;10520534.0
2;1;8775324.0
2;1;603908.0
2;1;153983.0
2;1;1903737.0
2;1;6498643.0
2;1;6788995.0
2;1;6936877.0
2;1;10492762.0
2;1;695203.0
2;1;381573.0
2;1;2328905.0
2;1;764663.0
2;1;5335379.0
2;1;2103437.0
2;1;642588.0
2;2;270800.0
2;1;2099345.0
2;1;2096852.0
2;1;8813942.0
2;1;6974559.0
2;1;2962651.0
2;1;2747244.0
2;1;4913292.0
2;1;7468786.0
2;1;6436708.0
2;1;3981036.0
2;1;1123138.0
2;1;963975.0
2;1;622205.0
2;1;7015629.0
2;1;4007657.0
2;1;3328922.0
2;1;10258785.0
2;1;5317709.0
2;1;1657011.0
2;1;4533707.0
2;1;694503.0
2;1;2477703.0
2;1;3620145.0
2;1;5134636.0
2;1;7005804.0
2;1;780182.0
2;1;596951.0
2;1;136535.0
2;1;1728035.0
2;1;1869424.0
2;1;1422572.0
2;1;3458157.0
2;1;4071911.0
2;1;3037534.0
2;1;1849897.0
2;1;1623215.0
2;1;2685262.0
2;1;3295715.0
2;1;554322.0
2;1;4897736.0
2;1;2652281.0
2;1;1027151.0
2;1;1898751.0
2;1;4128954.0
2;1;1858581.0
2;1;863211.0
2;1;647708.0
2;1;2531593.0
2;1;3441197.0
2;1;1640788.0
2;1;4536460.0
2;1;1540410.0
2;1;150649.0
2;1;4558324.0
2;1;2754323.0
2;1;647633.0
2;1;9996080.0
2;1;4749936.0
2;1;1895914.0
2;1;1953062.0
2;1;3712596.0
2;1;3870383.0
2;1;10420170.0
2;1;4509576.0
2;1;7030735.0
2;1;11832273.0
2;1;9011040.0
2;2;4217970.0
2;1;1750794.0
2;1;605769.0
2;1;6053060.0
2;1;4415153.0
2;1;10893270.0
2;1;1600166.0
2;1;2401344.0
2;1;824451.0
2;1;1879866.0
2;1;6622292.0
2;1;3608379.0
2;1;1346831.0
2;1;5221309.0
2;1;5416717.0
2;1;1104176.0
2;1;1442611.0
2;1;3564241.0
2;1;3552759.0
2;2;5487519.0
2;1;11068912.0
2;1;780338.0
2;1;398678.0
2;2;5584770.0
2;1;4111091.0
2;1;647322.0
2;1;2356501.0
2;1;912975.0
2;1;7038344.0
2;1;6351184.0
2;1;1659975.0
2;1;1679585.0
2;1;7645813.0
2;1;10647390.0
2;1;790110.0
2;1;2342863.0
2;1;660995.0
2;1;1515993.0
2;1;6102643.0
2;1;3212460.0
2;1;5390271.0
2;1;8575934.0
2;1;6125840.0
2;1;1280237.0
2;1;5051093.0
2;1;3328799.0
2;1;563005.0
2;1;5331573.0
2;1;511603.0
2;1;11167852.0
2;1;6046845.0
2;1;8913358.0
2;1;2906343.0
2;1;2967278.0
2;1;11914482.0
2;1;3861942.0
2;1;133031.0
2;1;4352838.0
2;1;765353.0
2;1;337462.0
2;1;3865576.0
2;1;6806206.0
2;1;5929482.0
2;1;4183557.0
2;1;246701.0
2;1;2396815.0
2;1;5910744.0
2;1;2316221.0
2;1;2449322.0
2;1;1272549.0
2;1;3402171.0
2;1;10596539.0
2;1;3603184.0
2;1;3069130.0
2;1;1580651.0
2;1;3547636.0
2;1;3492136.0
2;1;1406940.0
2;1;4592838.0
2;1;4496689.0
2;1;7319869.0
2;1;1358136.0
2;1;3449108.0
2;1;563501.0
2;1;961426.0
2;2;346395.0
2;1;6011286.0
2;1;3236922.0
2;1;2679689.0
2;1;7324508.0
2;1;3750718.0
2;1;4702689.0
2;1;11480745.0
2;1;5902239.0
2;1;3368400.0
2;1;5227988.0
2;1;4385893.0
2;1;1612270.0
2;1;2123267.0
2;1;2500257.0
2;1;2399424.0
2;1;1113443.0
2;1;666255.0
2;1;7345492.0
2;1;346030.0
2;1;1573087.0
2;1;4494024.0
2;1;5178989.0
2;1;5064586.0
2;1;594708.0
2;1;3322405.0
2;1;294741.0
2;1;578417.0
2;1;2448698.0
2;1;762300.0
2;1;1732989.0
2;1;2640201.0
2;1;2019412.0
2;1;1519791.0
2;1;5254987.0
2;1;979709.0
2;1;5757752.0
2;1;5293945.0
2;1;2754869.0
2;1;737356.0
2;1;971749.0
2;1;3415720.0
2;1;6692641.0
2;1;11142353.0
2;1;3180946.0
2;1;7040842.0
2;1;602878.0
2;1;3681551.0
2;1;3139919.0
2;1;5921061.0
2;1;5752966.0
2;1;4210314.0
2;1;528156.0
2;1;2028006.0
2;1;1508469.0
2;1;3374942.0
2;1;1492974.0
2;1;11538460.0
2;1;1157312.0
2;1;3560652.0
2;1;11394468.0
2;1;11343255.0
2;1;3043572.0
2;1;771515.0
2;1;635114.0
2;1;759116.0
2;1;4199904.0
2;1;750392.0
2;1;6660137.0
2;1;3430951.0
2;1;706944.0
2;1;2952715.0
2;1;1378030.0
2;1;758383.0
2;1;4816461.0
2;1;364179.0
2;1;1250875.0
2;1;2483562.0
2;1;10802270.0
2;1;467586.0
2;1;1415781.0
2;1;1351997.0
2;1;3189907.0
2;1;1286243.0
2;1;2915453.0
2;1;5039281.0
2;1;4448841.0
2;1;689079.0
2;1;4950810.0
2;1;7878061.0
2;1;1067930.0
2;1;494291.0
2;1;5773565.0
2;1;1244183.0
2;1;6338300.0
2;1;10545626.0
2;1;2996606.0
2;1;7453731.0
2;1;2107736.0
2;1;5478811.0
2;1;3459817.0
2;1;2155536.0
2;1;878446.0
2;1;3995205.0
2;1;46520.0
2;1;3565958.0
2;1;838332.0
