ENTE;ESTADO_AFILIADO;ESTADO
10636718.0;ACTIVO;AAP       
4076211.0;ACTIVO;AAP       
3803612.0;ACTIVO;AAP       
10854849.0;ACTIVO;AAP       
1716825.0;ACTIVO;AAP       
2787627.0;ACTIVO;
389346.0;ACTIVO;AAP       
5625386.0;ACTIVO;AAP       
3430005.0;ACTIVO;
4478742.0;ACTIVO;ANP       
12247088.0;ACTIVO;AAP       
12419279.0;ACTIVO;
983936.0;ACTIVO;AAP       
5395246.0;ACTIVO;AAP       
109482.0;ACTIVO;ANP       
4264499.0;ACTIVO;AAP       
991428.0;ACTIVO;AAP       
10447501.0;ACTIVO;AAP       
11295905.0;ACTIVO;AAP       
12022007.0;ACTIVO;
6366526.0;ACTIVO;AAP       
3773550.0;ACTIVO;ANP       
8893618.0;ACTIVO;AAP       
4881017.0;ACTIVO;ANP       
12000962.0;ACTIVO;
12328584.0;ACTIVO;
3218517.0;ACTIVO;AAP       
11995404.0;ACTIVO;AAP       
407393.0;ACTIVO;ANP       
4930188.0;ACTIVO;AAP       
7215551.0;ACTIVO;AAP       
6331486.0;ACTIVO;AAP       
2800837.0;ACTIVO;
7195294.0;ACTIVO;AAP       
1436123.0;ACTIVO;ANP       
6509958.0;ACTIVO;AAP       
2739902.0;ACTIVO;ANP       
173736.0;ACTIVO;ANP       
12071478.0;ACTIVO;AAP       
10993630.0;ACTIVO;AAP       
4290329.0;ACTIVO;AAP       
6616019.0;ACTIVO;AAP       
639955.0;ACTIVO;AAP       
5752011.0;ACTIVO;AAP       
6495317.0;ACTIVO;AAP       
12392737.0;ACTIVO;AAP       
757633.0;ACTIVO;RET       
145809.0;ACTIVO;ANP       
1195747.0;ACTIVO;AAP       
2457423.0;ACTIVO;AAP       
688372.0;ACTIVO;AAP       
692932.0;ACTIVO;AAP       
228604.0;ACTIVO;AAP       
11691004.0;ACTIVO;AAP       
2891877.0;ACTIVO;AAP       
11091818.0;ACTIVO;ANP       
4016508.0;ACTIVO;AAP       
3276495.0;ACTIVO;ANP       
4744453.0;ACTIVO;ANP       
2626802.0;ACTIVO;
3893409.0;ACTIVO;
4116068.0;ACTIVO;ANP       
6418227.0;ACTIVO;ANP       
11399139.0;ACTIVO;
3175457.0;ACTIVO;ANP       
10795540.0;ACTIVO;
948859.0;ACTIVO;AAP       
2307042.0;ACTIVO;ACA       
229217.0;ACTIVO;AAP       
10840491.0;ACTIVO;
2709435.0;ACTIVO;RET       
4155038.0;ACTIVO;AAP       
2652992.0;ACTIVO;AAP       
86100.0;ACTIVO;ANP       
3168745.0;ACTIVO;AAP       
6452708.0;ACTIVO;AAP       
11128535.0;ACTIVO;AAP       
12109553.0;ACTIVO;ANP       
192594.0;ACTIVO;ANP       
182427.0;ACTIVO;ANP       
11250984.0;ACTIVO;
5282750.0;ACTIVO;
10842505.0;ACTIVO;AAP       
10390304.0;ACTIVO;
5703402.0;ACTIVO;RET       
10964446.0;ACTIVO;ANP       
1785793.0;ACTIVO;
11570749.0;ACTIVO;AAP       
3133607.0;ACTIVO;AAP       
11094444.0;ACTIVO;AAP       
7948288.0;ACTIVO;AAP       
12221536.0;ACTIVO;
10034443.0;ACTIVO;
5390052.0;ACTIVO;AAP       
277869.0;ACTIVO;AAP       
5260395.0;ACTIVO;ACA       
301147.0;ACTIVO;ANP       
12244952.0;ACTIVO;
588671.0;ACTIVO;RET       
2985197.0;ACTIVO;AAP       
3059239.0;ACTIVO;AAP       
3647191.0;ACTIVO;AAP       
382264.0;ACTIVO;RET       
18054.0;ACTIVO;ANP       
605830.0;ACTIVO;ANP       
5997528.0;ACTIVO;
5610751.0;ACTIVO;AAP       
5561626.0;ACTIVO;
6580334.0;ACTIVO;ACA       
459648.0;ACTIVO;ANP       
417961.0;ACTIVO;ANP       
6850958.0;ACTIVO;AAP       
89833.0;ACTIVO;ANP       
12198433.0;ACTIVO;
7241281.0;ACTIVO;AAP       
11662028.0;ACTIVO;AAP       
211286.0;ACTIVO;ANP       
7042283.0;ACTIVO;AAP       
719975.0;ACTIVO;AAP       
2697161.0;ACTIVO;RET       
12092073.0;ACTIVO;
692754.0;ACTIVO;AAP       
3302092.0;ACTIVO;ACA       
351653.0;ACTIVO;ANP       
11776465.0;ACTIVO;AAP       
12345457.0;ACTIVO;AAP       
12336770.0;ACTIVO;AAP       
5819183.0;ACTIVO;AAP       
5853905.0;ACTIVO;ANP       
11310789.0;ACTIVO;ANP       
12120818.0;ACTIVO;
50916.0;ACTIVO;AAP       
10910869.0;ACTIVO;AAP       
12122796.0;ACTIVO;
5847446.0;ACTIVO;
4267378.0;ACTIVO;AAP       
4049963.0;ACTIVO;ANP       
11593271.0;ACTIVO;AAP       
34544.0;ACTIVO;ANP       
263566.0;ACTIVO;AAP       
736407.0;ACTIVO;AAP       
7985.0;ACTIVO;ANP       
6628961.0;ACTIVO;
2567252.0;ACTIVO;ANP       
12356202.0;ACTIVO;AAP       
12410509.0;ACTIVO;
1613247.0;ACTIVO;AAP       
11696026.0;ACTIVO;ANP       
11257285.0;ACTIVO;
7353255.0;ACTIVO;AAP       
7357155.0;ACTIVO;AAP       
7124434.0;ACTIVO;AAP       
257651.0;ACTIVO;AAP       
5642498.0;ACTIVO;AAP       
11662694.0;ACTIVO;AAP       
6182596.0;ACTIVO;AAP       
710684.0;ACTIVO;AAP       
5409037.0;ACTIVO;
5319686.0;ACTIVO;
3109789.0;ACTIVO;ANP       
536641.0;ACTIVO;AAP       
11971024.0;ACTIVO;AAP       
4115310.0;ACTIVO;AAP       
176678.0;ACTIVO;ANP       
10460403.0;ACTIVO;AAP       
2292941.0;ACTIVO;AAP       
5076744.0;ACTIVO;ANP       
74779.0;ACTIVO;RET       
46468.0;ACTIVO;ANP       
768901.0;ACTIVO;AAP       
1470326.0;ACTIVO;AAP       
11678419.0;ACTIVO;AAP       
7366432.0;ACTIVO;ACA       
11689.0;ACTIVO;ANP       
6933259.0;ACTIVO;AAP       
538218.0;ACTIVO;AAP       
2225447.0;ACTIVO;AAP       
4090564.0;ACTIVO;AAP       
10565590.0;ACTIVO;AAP       
2813042.0;ACTIVO;AAP       
5292575.0;ACTIVO;RET       
876374.0;ACTIVO;AAP       
996914.0;ACTIVO;ANP       
4277352.0;ACTIVO;AAP       
2634866.0;ACTIVO;
1527227.0;ACTIVO;
2312166.0;ACTIVO;AAP       
11704259.0;ACTIVO;AAP       
7782255.0;ACTIVO;ANP       
10575489.0;ACTIVO;
5033804.0;ACTIVO;AAP       
1862513.0;ACTIVO;AAP       
12201827.0;ACTIVO;
3399416.0;ACTIVO;AAP       
1343596.0;ACTIVO;AAP       
306608.0;ACTIVO;ANP       
11795738.0;ACTIVO;AAP       
5801322.0;ACTIVO;AAP       
12331080.0;ACTIVO;
6533408.0;ACTIVO;AAP       
11145952.0;ACTIVO;ANP       
1074777.0;ACTIVO;AAP       
2830269.0;ACTIVO;ANP       
10585919.0;ACTIVO;AAP       
11550896.0;ACTIVO;AAP       
11568600.0;ACTIVO;
945995.0;ACTIVO;AAP       
227807.0;ACTIVO;RET       
3098171.0;ACTIVO;
5270405.0;ACTIVO;AAP       
576671.0;ACTIVO;AAP       
11092865.0;ACTIVO;AAP       
12229709.0;ACTIVO;AAP       
6060751.0;ACTIVO;AAP       
4726926.0;ACTIVO;AAP       
11831734.0;ACTIVO;ANP       
8783009.0;ACTIVO;AAP       
1442142.0;ACTIVO;AAP       
953756.0;ACTIVO;AAP       
12268956.0;ACTIVO;AAP       
96059.0;ACTIVO;AAP       
3448988.0;ACTIVO;ANP       
10924372.0;ACTIVO;AAP       
5012498.0;ACTIVO;AAP       
11371000.0;ACTIVO;
5404719.0;ACTIVO;
7352954.0;ACTIVO;ANP       
5515858.0;ACTIVO;AAP       
59361.0;ACTIVO;RET       
621717.0;ACTIVO;AAP       
4233681.0;ACTIVO;ANP       
12099165.0;ACTIVO;AAP       
11035643.0;ACTIVO;AAP       
6477220.0;ACTIVO;AAP       
1360986.0;ACTIVO;AAP       
12289453.0;ACTIVO;AAP       
1627569.0;ACTIVO;AAP       
4657802.0;ACTIVO;ACA       
7410890.0;ACTIVO;
7520686.0;ACTIVO;
4477789.0;ACTIVO;AAP       
6676243.0;ACTIVO;AAP       
11565505.0;ACTIVO;AAP       
6585.0;ACTIVO;ANP       
856017.0;ACTIVO;
4732738.0;ACTIVO;ANP       
1445328.0;ACTIVO;
2224171.0;ACTIVO;AAP       
2762830.0;ACTIVO;
3357877.0;ACTIVO;AAP       
6604633.0;ACTIVO;AAP       
11978136.0;ACTIVO;AAP       
6172698.0;ACTIVO;
10973240.0;ACTIVO;AAP       
2227625.0;ACTIVO;AAP       
9449867.0;ACTIVO;ANP       
6005878.0;ACTIVO;
11072351.0;ACTIVO;AAP       
8535873.0;ACTIVO;AAP       
6631785.0;ACTIVO;AAP       
11377693.0;ACTIVO;AAP       
4071001.0;ACTIVO;ACA       
12115587.0;ACTIVO;AAP       
2501430.0;ACTIVO;AAP       
5465360.0;ACTIVO;AAP       
6364095.0;ACTIVO;AAP       
6494761.0;ACTIVO;ANP       
5028447.0;ACTIVO;AAP       
140468.0;ACTIVO;AAP       
5101093.0;ACTIVO;AAP       
10619743.0;ACTIVO;AAP       
8699287.0;ACTIVO;
1902658.0;ACTIVO;AAP       
6263629.0;ACTIVO;
7025052.0;ACTIVO;
10911701.0;ACTIVO;AAP       
11603688.0;ACTIVO;AAP       
120700.0;ACTIVO;AAP       
273428.0;ACTIVO;AAP       
4973369.0;ACTIVO;AAP       
146140.0;ACTIVO;ANP       
5014027.0;ACTIVO;ANP       
6870746.0;ACTIVO;AAP       
7248516.0;ACTIVO;
98454.0;ACTIVO;ANP       
11116038.0;ACTIVO;AAP       
11342420.0;ACTIVO;AAP       
12115481.0;ACTIVO;AAP       
3404896.0;ACTIVO;ANP       
5046436.0;ACTIVO;AAP       
1709517.0;ACTIVO;AAP       
2686760.0;ACTIVO;RET       
4362393.0;ACTIVO;AAP       
5032112.0;ACTIVO;AAP       
232926.0;ACTIVO;ANP       
11031361.0;ACTIVO;
6361868.0;ACTIVO;ANP       
4121759.0;ACTIVO;ANP       
256917.0;ACTIVO;AAP       
771938.0;ACTIVO;AAP       
4012044.0;ACTIVO;ANP       
12217945.0;ACTIVO;AAP       
62331.0;ACTIVO;AAP       
563072.0;ACTIVO;AAP       
7214730.0;ACTIVO;AAP       
122719.0;ACTIVO;AAP       
394866.0;ACTIVO;AAP       
6060767.0;ACTIVO;AAP       
10418507.0;ACTIVO;AAP       
6352791.0;ACTIVO;ANP       
10969737.0;ACTIVO;AAP       
12123959.0;ACTIVO;AAP       
7531284.0;ACTIVO;AAP       
2693398.0;ACTIVO;AAP       
11076413.0;ACTIVO;AAP       
3934163.0;ACTIVO;AAP       
753663.0;ACTIVO;RET       
292345.0;ACTIVO;AAP       
4907921.0;ACTIVO;AAP       
1314611.0;ACTIVO;ANP       
10262496.0;ACTIVO;AAP       
3375629.0;ACTIVO;AAP       
2763840.0;ACTIVO;ACA       
3194345.0;ACTIVO;AAP       
12376527.0;ACTIVO;AAP       
5692900.0;ACTIVO;AAP       
10128069.0;ACTIVO;
8798710.0;ACTIVO;AAP       
565288.0;ACTIVO;AAP       
8832854.0;ACTIVO;AAP       
6301321.0;ACTIVO;AAP       
5586351.0;ACTIVO;
5351503.0;ACTIVO;AAP       
6492923.0;ACTIVO;ANP       
10643150.0;ACTIVO;AAP       
8141675.0;ACTIVO;AAP       
1857108.0;ACTIVO;ACA       
1564948.0;ACTIVO;AAP       
5301462.0;ACTIVO;AAP       
11820574.0;ACTIVO;AAP       
5160567.0;ACTIVO;
11129473.0;ACTIVO;AAP       
8192363.0;ACTIVO;ANP       
3222225.0;ACTIVO;AAP       
693480.0;ACTIVO;ANP       
307182.0;ACTIVO;ANP       
11664726.0;ACTIVO;AAP       
395204.0;ACTIVO;ANP       
2894091.0;ACTIVO;AAP       
6731494.0;ACTIVO;
7450522.0;ACTIVO;ACA       
8900515.0;ACTIVO;AAP       
3382894.0;ACTIVO;AAP       
2263472.0;ACTIVO;ANP       
11308164.0;ACTIVO;AAP       
3382663.0;ACTIVO;ANP       
5946963.0;ACTIVO;AAP       
4450447.0;ACTIVO;AAP       
1997154.0;ACTIVO;AAP       
6924432.0;ACTIVO;AAP       
11049526.0;ACTIVO;AAP       
6835249.0;ACTIVO;AAP       
3412610.0;ACTIVO;AAP       
849197.0;ACTIVO;ANP       
703790.0;ACTIVO;AAP       
2162149.0;ACTIVO;ACA       
4163297.0;ACTIVO;ANP       
2984452.0;ACTIVO;AAP       
5217329.0;ACTIVO;AAP       
3437345.0;ACTIVO;ACA       
2839193.0;ACTIVO;AAP       
5001611.0;ACTIVO;AAP       
2558459.0;ACTIVO;AAP       
1326097.0;ACTIVO;ANP       
621993.0;ACTIVO;RET       
7013216.0;ACTIVO;AAP       
6771959.0;ACTIVO;ANP       
3766088.0;ACTIVO;AAP       
8902390.0;ACTIVO;AAP       
12253664.0;ACTIVO;AAP       
3889945.0;ACTIVO;
11777577.0;ACTIVO;AAP       
4029705.0;ACTIVO;ANP       
10933984.0;ACTIVO;AAP       
10868451.0;ACTIVO;AAP       
12078267.0;ACTIVO;AAP       
11359395.0;ACTIVO;AAP       
6351510.0;ACTIVO;AAP       
230521.0;ACTIVO;AAP       
254117.0;ACTIVO;AAP       
10023423.0;ACTIVO;AAP       
2034327.0;ACTIVO;AAP       
4702952.0;ACTIVO;ACA       
5010529.0;ACTIVO;ANP       
2034157.0;ACTIVO;ANP       
11172321.0;ACTIVO;AAP       
2452256.0;ACTIVO;ACA       
6990539.0;ACTIVO;AAP       
66979.0;ACTIVO;ANP       
616460.0;ACTIVO;ANP       
3704027.0;ACTIVO;AAP       
12044046.0;ACTIVO;
8799080.0;ACTIVO;ANP       
3441009.0;ACTIVO;RET       
6056421.0;ACTIVO;AAP       
104498.0;ACTIVO;AAP       
11908488.0;ACTIVO;AAP       
5085558.0;ACTIVO;AAP       
3413677.0;ACTIVO;AAP       
6034796.0;ACTIVO;
11506576.0;ACTIVO;ANP       
4271143.0;ACTIVO;AAP       
2173348.0;ACTIVO;ANP       
6330391.0;ACTIVO;
12274051.0;ACTIVO;AAP       
10735858.0;ACTIVO;AAP       
10052812.0;ACTIVO;
10866589.0;ACTIVO;AAP       
4203675.0;ACTIVO;AAP       
7461534.0;ACTIVO;AAP       
305713.0;ACTIVO;ANP       
2624369.0;ACTIVO;AAP       
2581018.0;ACTIVO;AAP       
439414.0;ACTIVO;AAP       
11993241.0;ACTIVO;AAP       
7257725.0;ACTIVO;
767952.0;ACTIVO;AAP       
3381302.0;ACTIVO;AAP       
4096466.0;ACTIVO;ANP       
265430.0;ACTIVO;AAP       
455468.0;ACTIVO;ANP       
7028425.0;ACTIVO;
4746738.0;ACTIVO;
10732416.0;ACTIVO;AAP       
707105.0;ACTIVO;AAP       
10885279.0;ACTIVO;AAP       
602898.0;ACTIVO;RET       
12315542.0;ACTIVO;AAP       
111021.0;ACTIVO;ANP       
12131538.0;ACTIVO;
11718451.0;ACTIVO;ANP       
533477.0;ACTIVO;AAP       
6521121.0;ACTIVO;AAP       
2713901.0;ACTIVO;AAP       
566737.0;ACTIVO;RET       
1854543.0;ACTIVO;
507705.0;ACTIVO;AAP       
2832504.0;ACTIVO;ANP       
4309582.0;ACTIVO;
10741842.0;ACTIVO;AAP       
8847530.0;ACTIVO;AAP       
50690.0;ACTIVO;ANP       
10872157.0;ACTIVO;AAP       
11690774.0;ACTIVO;ANP       
7099347.0;ACTIVO;AAP       
7134468.0;ACTIVO;ANP       
4489124.0;ACTIVO;AAP       
601415.0;ACTIVO;ANP       
6885412.0;ACTIVO;AAP       
641289.0;ACTIVO;AAP       
1537762.0;ACTIVO;AAP       
3801255.0;ACTIVO;ANP       
11510244.0;ACTIVO;AAP       
11440578.0;ACTIVO;AAP       
3608146.0;ACTIVO;ACA       
11910066.0;ACTIVO;AAP       
2219405.0;ACTIVO;ANP       
11027442.0;ACTIVO;ANP       
90076.0;ACTIVO;AAP       
4238737.0;ACTIVO;
12027581.0;ACTIVO;
71345.0;ACTIVO;ANP       
233365.0;ACTIVO;ANP       
936883.0;ACTIVO;AAP       
87332.0;ACTIVO;AAP       
7119627.0;ACTIVO;AAP       
11407268.0;ACTIVO;AAP       
3456400.0;ACTIVO;ANP       
5026.0;ACTIVO;ANP       
12391359.0;ACTIVO;AAP       
513629.0;ACTIVO;AAP       
12174183.0;ACTIVO;AAP       
11089005.0;ACTIVO;AAP       
2682080.0;ACTIVO;AAP       
7527860.0;ACTIVO;AAP       
6600185.0;ACTIVO;
124467.0;ACTIVO;ANP       
4485773.0;ACTIVO;AAP       
353646.0;ACTIVO;RET       
3462123.0;ACTIVO;AAP       
4347.0;ACTIVO;ANP       
5503920.0;ACTIVO;AAP       
6379071.0;ACTIVO;ANP       
4464379.0;ACTIVO;AAP       
11866707.0;ACTIVO;AAP       
2274156.0;ACTIVO;AAP       
11200296.0;ACTIVO;AAP       
659999.0;ACTIVO;AAP       
10833925.0;ACTIVO;AAP       
5138820.0;ACTIVO;AAP       
753654.0;ACTIVO;AAP       
2577524.0;ACTIVO;AAP       
164793.0;ACTIVO;ANP       
504829.0;ACTIVO;AAP       
3829136.0;ACTIVO;AAP       
11441541.0;ACTIVO;AAP       
2455405.0;ACTIVO;AAP       
11477097.0;ACTIVO;AAP       
2784345.0;ACTIVO;AAP       
11967907.0;ACTIVO;
6848972.0;ACTIVO;
10471344.0;ACTIVO;AAP       
828239.0;ACTIVO;AAP       
4063086.0;ACTIVO;AAP       
4333653.0;ACTIVO;ACA       
12143248.0;ACTIVO;
968564.0;ACTIVO;RET       
5075992.0;ACTIVO;AAP       
10995019.0;ACTIVO;AAP       
2150818.0;ACTIVO;ANP       
1692130.0;ACTIVO;AAP       
12109188.0;ACTIVO;AAP       
124771.0;ACTIVO;AAP       
7397827.0;ACTIVO;AAP       
707895.0;ACTIVO;ANP       
11671863.0;ACTIVO;AAP       
3162775.0;ACTIVO;AAP       
5931084.0;ACTIVO;
3960273.0;ACTIVO;AAP       
478141.0;ACTIVO;ANP       
11809011.0;ACTIVO;AAP       
4998062.0;ACTIVO;AAP       
433301.0;ACTIVO;AAP       
6525146.0;ACTIVO;AAP       
5588374.0;ACTIVO;AAP       
676154.0;ACTIVO;AAP       
7406497.0;ACTIVO;
728485.0;ACTIVO;ANP       
4843976.0;ACTIVO;
1282395.0;ACTIVO;AAP       
2570764.0;ACTIVO;ACA       
11516991.0;ACTIVO;AAP       
2569172.0;ACTIVO;
437600.0;ACTIVO;AAP       
5718174.0;ACTIVO;AAP       
8554087.0;ACTIVO;
1821959.0;ACTIVO;AAP       
1407003.0;ACTIVO;ANP       
602308.0;ACTIVO;ANP       
4894315.0;ACTIVO;AAP       
5667315.0;ACTIVO;AAP       
3632248.0;ACTIVO;AAP       
11015674.0;ACTIVO;AAP       
244250.0;ACTIVO;AAP       
4449335.0;ACTIVO;
4960451.0;ACTIVO;AAP       
5674584.0;ACTIVO;AAP       
5446776.0;ACTIVO;RET       
2094539.0;ACTIVO;
1135342.0;ACTIVO;
2625009.0;ACTIVO;AAP       
5461004.0;ACTIVO;ANP       
5306738.0;ACTIVO;ANP       
5303673.0;ACTIVO;AAP       
2026422.0;ACTIVO;AAP       
93574.0;ACTIVO;ANP       
6326196.0;ACTIVO;AAP       
7953759.0;ACTIVO;AAP       
183726.0;ACTIVO;ANP       
219025.0;ACTIVO;ANP       
564769.0;ACTIVO;AAP       
3416946.0;ACTIVO;AAP       
1507188.0;ACTIVO;AAP       
4907265.0;ACTIVO;AAP       
179806.0;ACTIVO;AAP       
4081027.0;ACTIVO;ANP       
2826267.0;ACTIVO;ANP       
10722340.0;ACTIVO;AAP       
259105.0;ACTIVO;AAP       
7033299.0;ACTIVO;AAP       
4867807.0;ACTIVO;AAP       
11137190.0;ACTIVO;AAP       
3173143.0;ACTIVO;AAP       
9458328.0;ACTIVO;
11141375.0;ACTIVO;AAP       
2607146.0;ACTIVO;AAP       
11550102.0;ACTIVO;
11602037.0;ACTIVO;AAP       
10679304.0;ACTIVO;ANP       
4414836.0;ACTIVO;AAP       
1060572.0;ACTIVO;
5675746.0;ACTIVO;AAP       
12087479.0;ACTIVO;AAP       
1042157.0;ACTIVO;AAP       
10475213.0;ACTIVO;
1497804.0;ACTIVO;AAP       
6618360.0;ACTIVO;AAP       
4016476.0;ACTIVO;RET       
2940416.0;ACTIVO;
3360819.0;ACTIVO;ANP       
3915440.0;ACTIVO;AAP       
3460381.0;ACTIVO;AAP       
2450230.0;ACTIVO;AAP       
4307904.0;ACTIVO;ANP       
1439973.0;ACTIVO;AAP       
927805.0;ACTIVO;AAP       
2888503.0;ACTIVO;AAP       
11530936.0;ACTIVO;AAP       
6270311.0;ACTIVO;AAP       
12204251.0;ACTIVO;AAP       
7482173.0;ACTIVO;
299374.0;ACTIVO;ANP       
8796354.0;ACTIVO;AAP       
3692324.0;ACTIVO;ANP       
6887351.0;ACTIVO;AAP       
5307482.0;ACTIVO;AAP       
133048.0;ACTIVO;ANP       
163837.0;ACTIVO;ANP       
11733356.0;ACTIVO;AAP       
8552697.0;ACTIVO;AAP       
2977505.0;ACTIVO;ACA       
11604032.0;ACTIVO;AAP       
3119667.0;ACTIVO;ANP       
7296477.0;ACTIVO;AAP       
3170438.0;ACTIVO;AAP       
4358689.0;ACTIVO;
8141657.0;ACTIVO;AAP       
890215.0;ACTIVO;
4394076.0;ACTIVO;ACA       
11462685.0;ACTIVO;AAP       
4288801.0;ACTIVO;ANP       
5834649.0;ACTIVO;
232168.0;ACTIVO;ANP       
12089534.0;ACTIVO;AAP       
11113073.0;ACTIVO;AAP       
2131544.0;ACTIVO;
1709856.0;ACTIVO;AAP       
12223626.0;ACTIVO;AAP       
11788004.0;ACTIVO;ANP       
2668435.0;ACTIVO;ANP       
10481740.0;ACTIVO;AAP       
6928357.0;ACTIVO;
6133489.0;ACTIVO;ANP       
1517407.0;ACTIVO;ANP       
12069449.0;ACTIVO;
11816546.0;ACTIVO;AAP       
642059.0;ACTIVO;AAP       
3445044.0;ACTIVO;RET       
505202.0;ACTIVO;AAP       
662889.0;ACTIVO;AAP       
10997336.0;ACTIVO;AAP       
724219.0;ACTIVO;AAP       
1413026.0;ACTIVO;ANP       
753690.0;ACTIVO;RET       
11598869.0;ACTIVO;AAP       
6069700.0;ACTIVO;AAP       
11772169.0;ACTIVO;
10808208.0;ACTIVO;AAP       
3928276.0;ACTIVO;AAP       
27212.0;ACTIVO;ANP       
12137420.0;ACTIVO;
7332914.0;ACTIVO;
2955756.0;ACTIVO;RET       
4586655.0;ACTIVO;
152313.0;ACTIVO;ANP       
11574658.0;ACTIVO;
12318536.0;ACTIVO;
5749648.0;ACTIVO;AAP       
10543883.0;ACTIVO;AAP       
11250755.0;ACTIVO;AAP       
5408072.0;ACTIVO;
1594806.0;ACTIVO;AAP       
6802330.0;ACTIVO;ANP       
7070255.0;ACTIVO;AAP       
10441905.0;ACTIVO;AAP       
6970915.0;ACTIVO;AAP       
6408257.0;ACTIVO;AAP       
11119844.0;ACTIVO;AAP       
10842770.0;ACTIVO;AAP       
2916554.0;ACTIVO;AAP       
2184982.0;ACTIVO;ANP       
6747533.0;ACTIVO;AAP       
7240610.0;ACTIVO;AAP       
5907673.0;ACTIVO;AAP       
11111362.0;ACTIVO;AAP       
5073622.0;ACTIVO;AAP       
6684156.0;ACTIVO;AAP       
12411109.0;ACTIVO;AAP       
7048299.0;ACTIVO;AAP       
3128434.0;ACTIVO;AAP       
4786283.0;ACTIVO;AAP       
7523908.0;ACTIVO;AAP       
1347080.0;ACTIVO;
857581.0;ACTIVO;
5019728.0;ACTIVO;ANP       
439884.0;ACTIVO;AAP       
10901504.0;ACTIVO;AAP       
6442994.0;ACTIVO;AAP       
217287.0;ACTIVO;ANP       
11963048.0;ACTIVO;
444675.0;ACTIVO;AAP       
2855136.0;ACTIVO;AAP       
446305.0;ACTIVO;AAP       
793377.0;ACTIVO;AAP       
3135465.0;ACTIVO;
6737563.0;ACTIVO;ANP       
5881454.0;ACTIVO;ANP       
10483622.0;ACTIVO;AAP       
12335913.0;ACTIVO;AAP       
5747709.0;ACTIVO;ANP       
11855137.0;ACTIVO;AAP       
1781413.0;ACTIVO;ACA       
11141825.0;ACTIVO;AAP       
12125090.0;ACTIVO;
5654042.0;ACTIVO;AAP       
3619262.0;ACTIVO;AAP       
11581723.0;ACTIVO;
12276372.0;ACTIVO;AAP       
5087208.0;ACTIVO;
6637683.0;ACTIVO;AAP       
85439.0;ACTIVO;AAP       
8994305.0;ACTIVO;AAP       
10621997.0;ACTIVO;AAP       
5687546.0;ACTIVO;ANP       
1799973.0;ACTIVO;AAP       
1341093.0;ACTIVO;AAP       
12014644.0;ACTIVO;AAP       
11400003.0;ACTIVO;AAP       
6223792.0;ACTIVO;AAP       
1377214.0;ACTIVO;
4990063.0;ACTIVO;ANP       
235469.0;ACTIVO;ANP       
469535.0;ACTIVO;AAP       
6970.0;ACTIVO;ANP       
11945666.0;ACTIVO;
444884.0;ACTIVO;AAP       
10909748.0;ACTIVO;AAP       
2189092.0;ACTIVO;AAP       
298163.0;ACTIVO;ANP       
2966082.0;ACTIVO;
7389571.0;ACTIVO;AAP       
6141520.0;ACTIVO;AAP       
11023486.0;ACTIVO;AAP       
3705359.0;ACTIVO;ACA       
5003247.0;ACTIVO;AAP       
3330888.0;ACTIVO;ANP       
11974234.0;ACTIVO;
11517743.0;ACTIVO;AAP       
2786.0;ACTIVO;ANP       
3127840.0;ACTIVO;
6634213.0;ACTIVO;AAP       
13006.0;ACTIVO;ANP       
11018037.0;ACTIVO;AAP       
5334061.0;ACTIVO;AAP       
7225686.0;ACTIVO;AAP       
246785.0;ACTIVO;ANP       
12291236.0;ACTIVO;AAP       
1932434.0;ACTIVO;AAP       
1501625.0;ACTIVO;ANP       
3169188.0;ACTIVO;AAP       
542110.0;ACTIVO;AAP       
5788675.0;ACTIVO;ANP       
3237060.0;ACTIVO;AAP       
3633160.0;ACTIVO;AAP       
2200865.0;ACTIVO;AAP       
85302.0;ACTIVO;AAP       
903759.0;ACTIVO;
969433.0;ACTIVO;ACA       
28941.0;ACTIVO;ANP       
10030805.0;ACTIVO;
11021923.0;ACTIVO;AAP       
6570160.0;ACTIVO;AAP       
470569.0;ACTIVO;AAP       
12109926.0;ACTIVO;AAP       
533755.0;ACTIVO;ANP       
3820572.0;ACTIVO;AAP       
11578686.0;ACTIVO;ANP       
726821.0;ACTIVO;ANP       
10519059.0;ACTIVO;AAP       
5670216.0;ACTIVO;ANP       
11382086.0;ACTIVO;AAP       
11141686.0;ACTIVO;AAP       
9018938.0;ACTIVO;
6094355.0;ACTIVO;AAP       
10980542.0;ACTIVO;AAP       
6767696.0;ACTIVO;AAP       
2121579.0;ACTIVO;AAP       
12367727.0;ACTIVO;AAP       
11212136.0;ACTIVO;AAP       
2995597.0;ACTIVO;AAP       
7005638.0;ACTIVO;AAP       
12281196.0;ACTIVO;AAP       
3739648.0;ACTIVO;
416711.0;ACTIVO;AAP       
11587301.0;ACTIVO;AAP       
11205116.0;ACTIVO;ANP       
10945983.0;ACTIVO;ANP       
5010161.0;ACTIVO;ANP       
4373856.0;ACTIVO;AAP       
4145107.0;ACTIVO;AAP       
6823594.0;ACTIVO;AAP       
6612914.0;ACTIVO;AAP       
3188068.0;ACTIVO;
12183419.0;ACTIVO;AAP       
3504325.0;ACTIVO;
814627.0;ACTIVO;
641041.0;ACTIVO;ANP       
7062817.0;ACTIVO;AAP       
4168759.0;ACTIVO;ANP       
7083449.0;ACTIVO;ANP       
1268186.0;ACTIVO;ANP       
416268.0;ACTIVO;AAP       
2958354.0;ACTIVO;AAP       
